crucial combination,Crucial Combination
cryptosystem,Cryptosystem
CSI Image,CSI Image
CSI-Ratio,CSI-Ratio
CSLBP,CSLBP
CTC,CTC
cubic B-spline,Cubic B-Spline
CUDA,CUDA
Cultural differences,Cultural Differences
Cultural heritage,Cultural Heritage
cultural heritage,Cultural Heritage
Cumulative error vs. cost curve,Cumulative Error Vs. Cost Curve
Cumulative Trauma Disorders (CTD),Cumulative Trauma Disorders
Cuneiform,Cuneiform
cuneiform,Cuneiform
Cuneiform script,Cuneiform Script
curriculum design,Curriculum Design
CURRICULUM-BASED MEASUREMENT,Curriculum-Based Measurement
CURRICULUM-BASED MEASURES,Curriculum-Based Measures
curriculum-based measures,Curriculum-Based Measures
curriculum-based measures of writing,Curriculum-Based Measures Of Writing
cursive,Cursive
Cursive (joined) letters,Cursive (Joined) Letters
CURSIVE AMOUNT RECOGNITION,Cursive Amount Recognition
Cursive character recognition,Cursive Character Recognition
cursive character recognition,Cursive Character Recognition
CURSIVE CHARACTER-RECOGNITION,Cursive Character Recognition
CURSIVE CHARACTERS,Cursive Characters
cursive characters,Cursive Characters
Cursive Chinese Calligraphy,Cursive Chinese Calligraphy
CURSIVE HANDWRITING,Cursive Handwriting
Cursive handwriting,Cursive Handwriting
cursive handwriting,Cursive Handwriting
cursive handwriting recognition,Cursive Handwriting Recognition
Cursive handwritten text,Cursive Handwritten Text
Cursive handwritten text recognition,Cursive Handwritten Text Recognition
cursive handwritten text recognition,Cursive Handwritten Text Recognition
cursive image dataset,Cursive Image Dataset
Cursive Malayalam characters,Cursive Malayalam Characters
CURSIVE SCRIPT,Cursive Script
Cursive Script,Cursive Script
Cursive script,Cursive Script
cursive script,Cursive Script
cursive scripts,Cursive Script
CURSIVE SCRIPT RECOGNITION,Cursive Script Recognition
cursive script recognition,Cursive Script Recognition
CURSIVE SCRIPT-RECOGNITION,Cursive Script Recognition
Cursive Stroke sequencing,Cursive Stroke Sequencing
Cursive text,Cursive Text
cursive text recognition,Cursive Text Recognition
cursive text segmentation,Cursive Text Segmentation
CURSIVE WORD RECOGNITION,Cursive Word Recognition
cursive word recognition,Cursive Word Recognition
CURSIVE WORDS,Cursive Words
cursive words,Cursive Words
cursiveness,Cursiveness
cursive-script segmentation,Cursive-Script Segmentation
CURVATURE,Curvature
Curvature,Curvature
curvature detection,Curvature Detection
Curvature feature,Curvature Feature
curvature feature,Curvature Feature
curvature features,Curvature Features
Curvature scale space,Curvature Scale Space
CURVE ALIGNMENT,Curve Alignment
curve alignment,Curve Alignment
curve evolution,Curve Evolution
curve fitting,Curve Fitting
Curve Matching,Curve Matching
Curve Modeling,Curve Modeling
Curve Pattern Analysis,Curve Pattern Analysis
curve similarity,Curve Similarity
curve similarity model,Curve Similarity Model
curve similarity transformation,Curve Similarity Transformation
curve-fitting,Curve-Fitting
Curvelet transform,Curvelet Transform
Curve let transform (CT) Invariant Statistical Features (IFS),Curvelet Transform ; Invariant Statistical Features 
CURVES,Curves
custom image dataset,Custom Image Dataset
Customizable on-line recognition systems,Customizable On-Line Recognition Systems
CUTS,Cuts
CVL Database,CVL Database
cyber games,Cyber Games
Cyber Physical System (CPS),Cyber Physical System
cyber-physical systems,Cyber Physical System
Cyber security,Cyber Security
cybercrime investigation,Cybercrime Investigation
Cylindrical shape context,Cylindrical Shape Context
Czech,Czech
d2 attention test,d2 attention test
DAMAGE DETECTION,Damage Detection
dannotation,Dannotation
DAS methodology,DAS methodology
data acquisition,Data Acquisition
data algorithm,Data Algorithm
methods: data analysis,Data Analysis
DATA AUGMENTATION,Data Augmentation
Data Augmentation,Data Augmentation
Data augmentation,Data Augmentation
data augmentation,Data Augmentation
data augmentation (DA),Data Augmentation
Data collection,Data Collection
data collection,Data Collection
Data collection and preprocessing,Data Collection And Preprocessing
data compression,Data Compression
data dictionaries,Data Dictionaries
data emphasizing,Data Emphasizing
data entry,Data Entry
data extraction,Data Extraction
data flow analysis,Data Flow Analysis
Data Form,Data Form
data format,Data Format
Data Fusion,Data Fusion
Data fusion,Data Fusion
data fusion,Data Fusion
data imbalance,Data Imbalance
data input system,Data Input System
Data Integration,Data Integration
Data Link Layer,Data Link Layer
data management,Data Management
Data Mining,Data Mining
Data mining,Data Mining
data mining,Data Mining
Data mining of Arabic documents,Data Mining Of Arabic Documents
Data models,Data Models
data models,Data Models
data parallelization,Data Parallelization
Data preprocessing,Data Preprocessing
DATA PROCESSING,Data Processing
data quality,Data Quality
Data Quality Assurance Program,Data Quality Assurance Program
Data Representation,Data Representation
data science,Data Science
Data Security,Data Security
Data set creation South Indian scripts,Data Set Creation South Indian Scripts
data synchronization,Data Synchronization
Data Synthesis,Data Synthesis
Data synthesis,Data Synthesis
data visualization,Data Visualization
Data Warehousing,Data Warehousing
DATABASE,Database
Database,Database
database,Database
DATABASES,Database
Databases,Database
databases,Database
Database (NDAHR),Database (NDAHR)
database adaptation,Database Adaptation
Database Design,Database Design
database ETL9B,database ETL9B
database generation,Database Generation
Database of cheques,Database Of Checks
Database of Persian Signatures,Database Of Persian Signatures
DATABASE SCHEMA EVOLUTION,Database Schema Evolution
data-driven topology design,Data-Driven Topology Design
Data-embedding pen,Data-Embedding Pen
DATA-ENTRY,Data-Entry
Dataflow computing,Dataflow Computing
dataflow object detection system,Dataflow Object Detection System
DATASET,Dataset
Dataset,Dataset
dataset,Dataset
Datasets,Dataset
datasets,Dataset
Dataset Acquisition,Dataset Acquisition
Dataset creation,Dataset Creation
dataset curation,Dataset Curation
date detection,Date Detection
Date Recognition,Date Recognition
Date recognition,Date Recognition
date recognition,Date Recognition
Date spotting,Date Spotting
Date-based indexing,Date-Based Indexing
DB-CREATOR,DB-CREATOR
DBN,DBN
DBNN,DBNN
DBSCAN,DBSCAN
DBScan,DBScan
DCNN,DCNN
DCNN Classifier,DCNN Classifier
DCT,DCT
DCT coefficients,DCT coefficients
DDD,DDD
Dead Sea Scrolls,Dead Sea Scrolls
DEAD-SEA-SCROLLS,Dead Sea Scrolls
Deafness,Deafness
Debugging,Debugging
deCasteljau algorithm,Decasteljau Algorithm
Decimal Digits Dataset,Decimal Digits Dataset
DECISION,Decision
DECISION BOUNDARIES,Decision Boundaries
DECISION COMBINATION,Decision Combination
Decision fusion,Decision Fusion
decision fusion,Decision Fusion
decision fusion approach,Decision Fusion Approach
decision rules/trees,Decision Rules/Trees
Decision support system,Decision Support System
decision support system,Decision Support System
decision support systems,Decision Support System
decision thresholds,Decision Thresholds
Decision tree classification,Decision Tree Classification
decision tree classifier,Decision Tree Classifier
Decision tree,Decision Trees
Decision trees,Decision Trees
decision trees,Decision Trees
decision-based neural networks (DBNNs),Decision-Based Neural Networks
Decision-making,Decision-Making
DECISION-SUPPORT-SYSTEM,Decision-Support-System
decision-tree learning,Decision-Tree Learning
decoder,Decoder
decoder model,Decoder Model
Decoding,Decoding
decoding,Decoding
DECOMPOSITION,Decomposition
Decomposition rules,Decomposition Rules
decompression,Decompression
DECONVOLUTION,Deconvolution
de-correlation,De-Correlation
DEEP,Deep
Deep and shallow architectures,Deep And Shallow Architectures
deep architecture,Deep Architecture
deep architectures,Deep Architecture
Deep Belief Network,Deep Belief Network
Deep belief network,Deep Belief Network
deep belief network,Deep Belief Network
Deep Belief Networks,Deep Belief Network
Deep belief networks,Deep Belief Network
deep belief networks,Deep Belief Network
deep Boltzmann machines,Deep Boltzmann Machines
Deep capsule network,Deep Capsule Network
Deep Convolution Neural Network,Deep Convolutional Neural Network
Deep convolution neural network,Deep Convolutional Neural Network
Deep convolutional neural,Deep Convolutional Neural Network
Deep Convolutional Neural Network,Deep Convolutional Neural Network
Deep convolutional neural network,Deep Convolutional Neural Network
deep convolutional neural network,Deep Convolutional Neural Network
Deep Convolutional Neural Network (DCNN),Deep Convolutional Neural Network
deep convolutional neural network (DCNN),Deep Convolutional Neural Network
Deep Convolutional Neural Networks,Deep Convolutional Neural Network
Deep convolutional neural networks,Deep Convolutional Neural Network
deep convolutional neural networks,Deep Convolutional Neural Network
